datetime,dew,humidity,precip,precipcover,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarenergy,moonphase,conditions,day_of_year_sin,day_of_year_cos
2020-06-18,24.9,71.1,0.5,20.83,rain,28.1,23.2,104.1,1003.5,46.9,11.3,24.3,0.9,Rain,0.21547731504673012,-0.976508846196619
2020-06-19,24.8,72.0,3.1,33.33,rain,26.3,23.2,114.2,1005.3,55.2,10.4,19.4,0.93,Rain,0.19864794288017112,-0.9800709131432666
2020-06-20,25.0,69.8,0.1,4.17,rain,30.6,25.9,136.3,1004.5,54.1,9.9,23.7,0.97,Rain,0.18175978759137534,-0.9833429613388902
2020-06-21,25.1,67.3,0.1,4.17,rain,29.2,20.4,137.4,1001.8,57.1,11.6,24.9,0.0,Rain,0.16481784665719793,-0.9863240225317866
2020-06-22,24.6,63.2,0.0,0.0,noprecip,35.3,22.3,130.2,1001.3,53.4,11.9,26.2,0.03,Cloudy,0.14782713347053048,-0.9890132145779883
2020-06-23,23.9,61.5,0.1,4.17,rain,29.9,21.4,124.5,1002.8,77.9,11.3,25.3,0.07,Rain,0.13079267585675922,-0.9914097417023038
2020-06-24,23.5,58.8,1.979,4.17,rain,29.9,16.6,141.8,1001.7,86.6,10.7,24.3,0.11,Rain,0.11371951458594969,-0.9935128947338007
2020-06-25,25.9,76.7,0.2,8.33,rain,19.8,15.7,81.3,1001.3,65.3,8.6,15.2,0.14,Rain,0.0966127018812031,-0.9953220513156602
2020-06-26,23.7,63.0,2.968,4.17,rain,32.4,27.9,143.0,1001.8,79.2,11.5,23.7,0.18,Rain,0.07947729992362097,-0.9968366760893436
2020-06-27,24.1,62.3,0.0,0.0,noprecip,34.6,25.0,134.8,1002.9,67.9,12.0,25.7,0.21,Cloudy,0.062318379354325076,-0.998056320853012
2020-06-28,24.6,65.2,0.1,4.17,rain,31.0,25.0,138.0,1003.3,54.0,12.3,25.4,0.25,Rain,0.04514101777397193,-0.9989806246941579
2020-06-29,25.5,70.6,0.099,4.17,rain,29.5,23.2,125.3,1002.8,59.5,11.0,23.3,0.28,Rain,0.02795029824021032,-0.999609314096404
2020-06-30,25.3,69.1,0.7,12.5,rain,26.3,24.1,120.4,1001.6,58.9,10.0,21.4,0.32,Rain,0.01075130776352193,-0.9999422030204416
2020-07-01,24.8,77.1,0.222,4.17,rain,25.9,15.7,90.6,1001.1,62.3,9.6,18.6,0.36,Rain,-0.00645086419810515,-0.9999791929590823
2020-07-02,25.1,76.1,0.084,4.17,rain,21.2,16.5,96.9,1001.4,51.5,9.1,14.4,0.39,Rain,-0.023651127245231586,-0.9997202729664083
2020-07-03,25.5,77.2,0.533,12.5,rain,22.7,20.5,102.6,1004.1,58.2,9.2,11.4,0.43,Rain,-0.04084439154329611,-0.9991655196610109
2020-07-04,25.2,81.2,41.56,12.5,rain,23.0,13.2,97.0,1005.5,58.9,9.5,13.0,0.46,Rain,-0.05802556932878035,-0.9983150972033183
2020-07-05,25.3,74.1,1.3,25.0,rain,24.8,25.9,119.6,1003.6,61.4,9.9,18.9,0.5,Rain,-0.07518957641475855,-0.9971692572470178
2020-07-06,25.1,70.8,1.0,8.33,rain,31.3,21.4,126.6,1003.2,54.6,10.4,21.4,0.53,Rain,-0.09233133369539122,-0.9957283388645872
2020-07-07,25.6,70.6,0.0,0.0,noprecip,35.3,25.9,138.5,1005.3,58.7,10.4,25.1,0.56,Cloudy,-0.10944576864891556,-0.993992768446958
2020-07-08,24.8,65.2,0.0,0.0,noprecip,28.1,24.1,146.7,1003.7,75.1,11.3,24.6,0.6,Cloudy,-0.12652781683868314,-0.9919630595773397
2020-07-09,23.6,58.7,0.0,0.0,noprecip,30.2,22.3,199.8,1000.3,73.8,10.0,23.7,0.63,Cloudy,-0.1435724234118113,-0.9896398128792412
2020-07-10,23.5,59.1,0.0,0.0,noprecip,29.9,18.5,210.1,1000.2,86.7,11.7,18.2,0.66,Cloudy,-0.16057454459499376,-0.9870237158387383
2020-07-11,22.8,61.6,0.194,8.33,rain,27.7,17.5,217.0,1001.9,87.4,10.1,11.0,0.69,Rain,-0.17752914918703497,-0.984115542601034
2020-07-12,23.8,67.6,0.0,0.0,noprecip,24.8,16.5,193.8,1003.0,52.7,9.8,14.1,0.73,Cloudy,-0.19443122004766195,-0.9809161537413774
2020-07-13,24.2,65.7,0.3,4.17,rain,26.3,21.4,138.1,1004.9,34.2,11.2,25.1,0.75,Rain,-0.2112757555821793,-0.9774264960104055
2020-07-14,24.0,68.3,0.4,16.67,rain,22.3,20.4,188.8,1006.1,37.4,10.7,22.8,0.79,Rain,-0.2280577712215198,-0.9736476020539838
2020-07-15,25.0,67.4,0.1,4.17,rain,30.2,24.1,134.3,1004.0,39.9,10.2,24.6,0.82,Rain,-0.24477230089725957,-0.9695805901076308
2020-07-16,25.1,68.9,0.1,4.17,rain,30.6,22.3,126.5,1003.4,55.0,10.5,23.3,0.85,Rain,-0.2614143985111562,-0.965226663665613
2020-07-17,24.6,64.9,0.0,0.0,noprecip,30.6,24.1,139.8,1003.9,65.8,11.3,25.1,0.89,Cloudy,-0.2779791393987801,-0.9605871111248129
2020-07-18,24.4,63.0,0.2,4.17,rain,29.2,20.5,152.8,1004.1,71.6,11.0,25.3,0.92,Rain,-0.2944616217868012,-0.9556633054034704
2020-07-19,24.3,63.2,4.1,16.67,rain,34.9,20.5,150.2,1003.4,67.6,11.0,24.1,0.95,Rain,-0.3108569682435036,-0.9504567035349151
2020-07-20,24.7,78.8,0.198,8.33,rain,24.5,18.6,96.1,1005.3,52.2,9.5,14.4,0.98,Rain,-0.3271603271220951,-0.9449688462364056
2020-07-21,25.0,75.7,0.693,8.33,rain,35.3,27.7,126.9,1007.3,47.4,9.5,20.3,0.0,Rain,-0.34336687399638804,-0.939201357453208
2020-07-22,24.3,69.5,0.5,12.5,rain,33.8,20.5,137.6,1007.1,36.1,10.6,23.8,0.05,Rain,-0.3594718130884232,-0.9331559438780432
2020-07-23,24.1,68.3,0.3,12.5,rain,28.1,18.4,127.4,1007.0,33.3,9.8,23.8,0.09,Rain,-0.3754703786876202,-0.9268343944460494
2020-07-24,24.4,68.8,0.0,0.0,noprecip,27.0,19.4,127.9,1007.2,37.2,9.7,21.9,0.12,Cloudy,-0.3913578365610259,-0.9202385798054075
2020-07-25,24.8,69.2,0.0,0.0,noprecip,29.9,21.4,123.0,1006.1,47.6,9.6,23.1,0.16,Cloudy,-0.4071294853542516,-0.9133704517637858
2020-07-26,24.7,74.2,0.011,4.17,rain,50.0,27.0,126.8,1004.7,72.6,9.8,23.1,0.2,Rain,-0.4227806579826773,-0.9062320427107697
2020-07-27,24.1,77.2,3.0,16.67,rain,26.3,13.0,44.2,1004.2,69.0,8.9,15.6,0.25,Rain,-0.4383067230125192,-0.898825465016444
2020-07-28,24.2,75.7,0.084,8.33,rain,22.7,17.5,78.3,1005.4,55.9,7.7,10.0,0.27,Rain,-0.45370308603134424,-0.8911529104063088
2020-07-29,24.6,74.3,8.4,37.5,rain,22.0,14.8,107.5,1005.4,51.6,8.0,19.6,0.3,Rain,-0.46896519100763184,-0.8832166493127127
2020-07-30,24.3,67.4,1.2,20.83,rain,23.4,18.5,109.1,1004.9,51.1,9.3,22.0,0.34,Rain,-0.48408852163897587,-0.8750190302029955
2020-07-31,25.1,76.1,19.81,8.33,rain,22.0,16.8,56.4,1003.3,36.5,9.0,20.3,0.38,Rain,-0.4990686026885319,-0.8665624788845385
2020-08-01,24.3,75.2,8.067,12.5,rain,36.7,21.2,3.1,999.3,72.1,9.7,5.2,0.41,Rain,-0.5139010013093103,-0.8578494977869301
2020-08-02,24.3,86.3,66.526,29.17,rain,61.2,28.6,25.8,997.7,61.8,8.5,4.8,0.45,Rain,-0.5285813283559292,-0.8488826652214553
2020-08-03,24.5,85.8,3.96,8.33,rain,21.6,17.6,57.8,999.8,69.7,9.5,6.7,0.5,Rain,-0.5431052396834317,-0.8396646346181327
2020-08-04,25.0,86.5,6.19,12.5,rain,24.1,16.5,101.1,1001.1,72.7,9.5,6.5,0.52,Rain,-0.5574684374327892,-0.8301981337405212
2020-08-05,25.1,88.3,41.863,12.5,rain,19.8,13.0,115.9,1003.3,72.5,7.7,5.0,0.55,Rain,-0.5716666713027052,-0.8204859638785327
2020-08-06,25.2,89.9,3.515,12.5,rain,22.0,14.8,102.3,1005.6,74.8,8.5,5.9,0.58,Rain,-0.5856957398073508,-0.8105309990194823
2020-08-07,24.9,87.0,35.063,12.5,rain,31.0,14.7,90.8,1005.8,63.2,9.6,14.3,0.61,Rain,-0.5995514915196489,-0.8003361849976323
2020-08-08,25.0,76.8,0.5,8.33,rain,30.2,17.5,117.9,1004.3,58.2,9.1,19.4,0.65,Rain,-0.6132298262997502,-0.7899045386224707
2020-08-09,25.7,77.2,0.297,4.17,rain,24.1,18.5,117.1,1002.4,42.9,9.1,19.3,0.68,Rain,-0.6267266965083301,-0.7792391467859886
2020-08-10,25.6,73.3,0.198,4.17,rain,22.7,18.5,134.8,1001.2,48.8,9.8,21.6,0.71,Rain,-0.6400381082043503,-0.7683431655492202
2020-08-11,24.4,75.4,28.452,8.33,rain,28.1,25.0,107.1,1001.8,48.8,10.0,22.5,0.75,Rain,-0.65316012232693,-0.7572198192083127
2020-08-12,25.7,77.8,19.852,4.17,rain,25.6,19.5,107.8,1004.0,62.5,10.2,21.5,0.78,Rain,-0.666088855860977,-0.7458723993404063
2020-08-13,24.5,84.0,14.356,8.33,rain,20.5,24.1,108.7,1005.6,69.8,9.8,11.9,0.81,Rain,-0.6788204829862355,-0.734304263829602
2020-08-14,24.0,86.2,8.486,12.5,rain,26.3,19.4,121.1,1006.1,73.0,9.1,9.4,0.84,Rain,-0.6913512362094071,-0.722518835873311
2020-08-15,24.3,84.1,0.001,4.17,rain,30.2,20.3,98.4,1005.2,66.6,9.5,17.9,0.87,Rain,-0.7036774074790128,-0.7105196029692745
2020-08-16,24.0,83.7,18.697,12.5,rain,29.9,16.6,93.8,1004.4,61.4,9.3,12.0,0.91,Rain,-0.7157953492826642,-0.6983101158835584
2020-08-17,24.0,87.3,4.948,8.33,rain,37.1,19.4,96.8,1004.5,70.5,8.3,13.6,0.94,Rain,-0.7277014757264236,-0.6858939875998223
2020-08-18,24.1,87.7,52.094,12.5,rain,29.2,18.5,92.1,1005.2,73.4,9.5,8.5,0.97,Rain,-0.7393922635959241,-0.673274892250183
2020-08-19,24.0,81.7,47.422,16.67,rain,20.2,11.2,61.2,1005.0,61.6,9.5,6.2,0.0,Rain,-0.7508642533989489,-0.6604565640279754
2020-08-20,24.3,79.3,0.1,8.33,rain,18.7,13.9,114.3,1006.4,54.3,9.1,11.6,0.04,Rain,-0.7621140503891487,-0.6474427960827475
2020-08-21,23.8,77.5,50.492,8.33,rain,23.0,12.1,116.5,1008.0,67.0,9.8,7.6,0.07,Rain,-0.7731383255706026,-0.6342374393978054
2020-08-22,24.3,79.2,6.781,12.5,rain,20.9,13.0,306.4,1007.8,56.0,9.1,12.0,0.11,Rain,-0.7839338166829201,-0.620844401650647
2020-08-23,24.6,74.5,0.099,4.17,rain,27.7,17.5,121.3,1006.1,42.2,8.9,18.8,0.15,Rain,-0.7944973291665992,-0.6072676460566135
2020-08-24,24.7,72.6,0.099,4.17,rain,38.9,22.2,139.4,1003.9,44.7,10.0,22.0,0.18,Rain,-0.8048257371083452,-0.593511190196115
2020-08-25,23.9,72.9,11.873,4.17,rain,24.8,15.7,298.5,1002.8,67.8,9.9,21.6,0.22,Rain,-0.8149159841660791,-0.5795791048257612
2020-08-26,24.1,67.6,0.1,4.17,rain,27.7,13.9,347.6,1001.4,61.4,10.1,21.9,0.25,Rain,-0.8247650844733614,-0.5654755126737576
2020-08-27,25.4,71.6,0.0,0.0,noprecip,26.6,14.8,125.4,1000.4,25.9,8.9,24.1,0.29,Cloudy,-0.8343701235229537,-0.5512045872199277
2020-08-28,26.1,76.1,1.66,8.33,rain,25.6,15.7,97.6,1001.7,36.6,9.0,20.1,0.32,Rain,-0.8437282590292712,-0.5367705514607103
2020-08-29,25.8,73.8,3.1,33.33,rain,27.0,17.5,115.1,1003.6,47.9,9.5,19.3,0.36,Rain,-0.8528367217694595,-0.522177676659508
2020-08-30,25.3,72.7,0.099,4.17,rain,27.7,14.8,108.1,1004.8,44.5,9.3,16.2,0.39,Rain,-0.8616928164028521,-0.5074302810827518
2020-08-31,25.0,73.6,2.4,25.0,rain,25.2,14.8,336.3,1006.7,51.6,9.3,15.6,0.43,Rain,-0.8702939222685674,-0.49253272872205434
2020-09-01,23.3,67.2,0.1,4.17,rain,24.5,13.0,300.3,1006.7,34.0,9.5,23.6,0.46,Rain,-0.8786374941610001,-0.4774894280028391
2020-09-02,24.7,68.5,0.099,4.17,rain,19.8,12.1,50.4,1006.7,13.9,7.1,23.6,0.5,Rain,-0.886721063082993,-0.46230483047981086
2020-09-03,25.3,73.6,0.989,4.17,rain,18.7,11.2,59.0,1007.7,24.6,6.5,19.9,0.53,Rain,-0.8945422369764496,-0.4469834295196741
2020-09-04,25.1,71.6,0.7,20.83,rain,22.0,19.5,101.5,1007.1,34.5,8.1,19.6,0.57,Rain,-0.9020987014301837,-0.43152975897147144
2020-09-05,25.0,69.9,4.1,29.17,rain,23.0,15.7,133.5,1005.1,29.2,9.0,18.7,0.6,Rain,-0.9093882203647925,-0.4159483918249421
2020-09-06,25.4,72.8,4.4,20.83,rain,24.5,25.9,120.2,1003.2,64.7,9.5,16.8,0.63,Rain,-0.9164086366943458,-0.4002439388573056
2020-09-07,23.9,85.4,33.651,8.33,rain,33.8,12.1,354.4,1005.4,73.5,9.6,6.7,0.66,Rain,-0.9231578729647039,-0.38442104726885545
2020-09-08,24.5,82.0,12.9,50.0,rain,17.6,14.8,61.2,1008.3,64.8,9.0,9.0,0.7,Rain,-0.9296339319682695,-0.3684843993077793
2020-09-09,24.8,81.2,0.032,4.17,rain,24.5,19.5,114.7,1008.2,68.2,9.2,11.9,0.73,Rain,-0.9358348973349941,-0.35243871088460327
2020-09-10,25.2,80.4,0.099,4.17,rain,27.4,14.8,119.2,1004.9,60.5,9.4,13.9,0.75,Rain,-0.9417589340994617,-0.33628873017668287
2020-09-11,24.9,79.3,8.5,45.83,rain,25.2,14.3,93.1,1005.7,44.6,9.1,8.3,0.79,Rain,-0.9474042892438845,-0.32003923622313857
2020-09-12,25.9,82.6,0.297,4.17,rain,20.2,14.8,83.5,1008.6,46.5,8.6,10.6,0.83,Rain,-0.9527692922168511,-0.30369503751065885
2020-09-13,24.9,81.2,2.194,8.33,rain,28.1,18.4,107.1,1009.8,65.6,9.5,15.2,0.86,Rain,-0.9578523554276669,-0.28726097055059635
2020-09-14,24.5,80.1,12.567,12.5,rain,26.6,15.9,121.5,1008.4,57.5,9.6,13.3,0.89,Rain,-0.9626519747161487,-0.2707418984477642
2020-09-15,25.3,78.4,0.3,8.33,rain,24.5,18.4,120.8,1007.0,60.2,9.0,15.0,0.93,Rain,-0.9671667297977312,-0.2541427094613622
2020-09-16,25.2,77.0,0.099,4.17,rain,24.1,23.2,124.7,1005.6,48.4,9.7,17.4,0.96,Rain,-0.97139528468375,-0.23746831555846842
2020-09-17,24.5,72.8,8.1,50.0,rain,24.8,15.7,73.0,1004.8,47.4,9.3,16.6,0.0,Rain,-0.9753363880767837,-0.2207236509605022
2020-09-18,20.8,67.6,0.469,12.5,rain,55.4,23.2,6.0,1006.5,78.9,10.0,11.9,0.03,Rain,-0.9789888737409319,-0.20391367068311472
2020-09-19,21.4,81.7,33.676,16.67,rain,35.3,22.3,0.7,1008.2,76.9,9.3,3.8,0.06,Rain,-0.9823516608469237,-0.18704334906991657
2020-09-20,23.1,88.0,2.48,12.5,rain,20.2,10.3,23.3,1009.4,67.2,8.0,4.7,0.1,Rain,-0.9854237542919524,-0.17011767832049052
2020-09-21,24.3,80.9,4.5,33.33,rain,28.4,17.5,127.9,1008.4,62.1,7.6,10.6,0.13,Rain,-0.9882042449941422,-0.15314166701312007
2020-09-22,25.1,85.8,0.198,8.33,rain,25.6,15.6,126.9,1007.8,59.3,8.9,8.4,0.16,Rain,-0.9906923101615609,-0.13612033862266704
2020-09-23,24.6,85.3,0.594,4.17,rain,24.8,18.4,57.3,1008.6,57.5,9.1,4.5,0.2,Rain,-0.9928872135356962,-0.11905873003404988
2020-09-24,22.1,80.3,6.926,8.33,rain,22.3,18.4,339.6,1010.9,68.7,9.7,8.0,0.25,Rain,-0.994788305609327,-0.10196189005174576
2020-09-25,23.7,76.4,0.198,4.17,rain,27.4,16.5,121.1,1007.8,62.6,9.7,14.3,0.27,Rain,-0.9963950238187231,-0.08483487790576538
2020-09-26,24.8,79.4,0.851,4.17,rain,20.5,16.8,110.8,1006.3,58.0,10.3,12.1,0.3,Rain,-0.9977068927101168,-0.06768276175455162
2020-09-27,23.2,84.1,35.169,8.33,rain,25.6,21.4,30.1,1008.6,68.5,9.8,6.6,0.34,Rain,-0.9987235240803972,-0.050510617185222886
2020-09-28,23.1,81.5,1.12,8.33,rain,24.1,13.0,33.2,1008.7,70.1,9.5,6.7,0.37,Rain,-0.9994446170919858,-0.033323525711631344
2020-09-29,24.3,77.4,0.01,4.17,rain,26.6,16.6,95.4,1006.9,55.8,8.0,12.9,0.41,Rain,-0.9998699583618592,-0.016126573270657762
2020-09-30,24.9,75.9,0.085,8.33,rain,19.1,16.6,107.9,1005.6,37.9,9.0,8.2,0.44,Rain,-0.9999994220246925,0.001075151282798226
2020-10-01,24.4,82.1,21.042,8.33,rain,23.8,16.5,95.8,1007.1,60.6,9.3,8.5,0.48,Rain,-0.999832969770105,0.018276557681691223
2020-10-02,24.5,80.3,0.095,12.5,rain,23.4,13.9,97.1,1008.0,58.4,8.2,12.7,0.5,Rain,-0.9993706508539969,0.03547255575312556
2020-10-03,24.8,87.5,8.117,8.33,rain,26.3,13.8,86.0,1009.0,49.9,8.1,10.9,0.54,Rain,-0.9986126020839734,0.052658056924614005
2020-10-04,24.7,80.6,0.21,8.33,rain,22.3,13.9,115.1,1009.0,70.6,8.6,10.5,0.58,Rain,-0.9975590477788613,0.06982797572987089
2020-10-05,24.5,82.7,0.998,8.33,rain,19.8,18.6,86.2,1009.7,48.0,9.2,5.0,0.61,Rain,-0.9962102997023297,0.0869772313136861
2020-10-06,20.7,72.2,0.004,4.17,rain,24.5,18.6,28.2,1012.8,54.9,10.0,7.4,0.64,Rain,-0.9945667569706337,0.1041007489354256
2020-10-07,18.6,67.6,0.4,16.67,rain,31.0,20.5,27.1,1014.7,61.6,10.0,14.1,0.68,Rain,-0.9926289059345095,0.121193461470736
2020-10-08,16.2,61.3,0.0,0.0,noprecip,34.6,24.1,20.7,1015.5,78.9,10.0,17.1,0.71,Cloudy,-0.9903973200352558,0.1382503109109819
2020-10-09,15.9,60.5,0.0,0.0,noprecip,38.9,21.4,9.2,1016.1,45.5,10.0,18.5,0.75,Cloudy,-0.9878726596350429,0.15526624985999563
2020-10-10,15.3,61.2,0.0,0.0,noprecip,31.7,24.1,13.0,1014.5,31.5,11.0,19.0,0.75,Cloudy,-0.9850556718215013,0.172236243027682
2020-10-11,15.4,59.6,0.0,0.0,noprecip,29.9,17.5,359.6,1011.9,55.9,10.7,16.3,0.81,Cloudy,-0.981947190186646,0.18915526872004093
2020-10-12,17.6,63.3,0.0,0.0,noprecip,32.8,19.4,338.8,1010.2,71.5,9.7,14.0,0.85,Cloudy,-0.9785481345802031,0.20601832032517084
2020-10-13,18.0,56.8,1.7,8.33,rain,37.4,21.4,4.4,1008.9,58.0,9.7,18.6,0.88,Rain,-0.9748595108374125,0.22282040779479959
2020-10-14,20.7,84.3,55.415,25.0,rain,62.3,23.2,351.2,1007.2,94.2,7.9,2.1,0.91,Rain,-0.9708824104813836,0.23955655912092708
2020-10-15,20.9,86.8,40.529,16.67,rain,38.9,19.4,3.3,1010.6,93.8,8.6,3.2,0.95,Rain,-0.9666180104000972,0.2562218218071163
2020-10-16,19.5,73.2,54.655,8.33,rain,39.6,25.0,2.6,1013.0,92.0,9.8,4.2,0.98,Rain,-0.9620675724981452,0.27281126433401914
2020-10-17,15.1,60.5,0.099,4.17,rain,34.2,21.4,355.4,1015.6,94.3,10.0,2.7,0.0,Rain,-0.957232443323312,0.28931997761869527
2020-10-18,16.2,70.2,14.17,8.33,rain,40.7,23.2,358.7,1015.8,96.8,9.5,1.9,0.05,Rain,-0.9521140536681102,0.3057430764672831
2020-10-19,15.3,66.8,0.697,8.33,rain,31.0,18.4,346.5,1016.6,99.0,10.0,2.8,0.08,Rain,-0.9467139181463862,0.3220757010206104
2020-10-20,14.1,58.4,0.099,4.17,rain,32.4,15.7,356.2,1017.1,99.2,10.0,5.6,0.11,Rain,-0.9410336347451197,0.3383130181923076
2020-10-21,13.9,54.2,0.0,0.0,noprecip,34.6,21.3,348.0,1016.4,48.2,10.0,18.6,0.15,Cloudy,-0.9350748843515574,0.3544502230989869
2020-10-22,12.0,51.7,0.0,0.0,noprecip,36.7,20.5,343.8,1013.8,30.5,10.8,20.6,0.18,Cloudy,-0.9288394302558068,0.3704825404820963
2020-10-23,12.0,54.9,0.0,0.0,noprecip,35.6,19.4,1.5,1013.8,29.2,10.9,21.0,0.25,Cloudy,-0.9223291176290545,0.3864052261209853
2020-10-24,13.1,60.2,0.0,0.0,noprecip,22.3,13.0,346.5,1014.3,41.3,10.8,20.9,0.25,Cloudy,-0.9155458729775467,0.40221356823680365
2020-10-25,16.5,71.4,0.099,4.17,rain,16.9,14.8,331.7,1014.0,81.0,9.2,4.3,0.28,Rain,-0.9084917035725082,0.41790288888678667
2020-10-26,19.1,80.6,0.104,8.33,rain,22.0,12.1,352.9,1014.2,87.6,9.1,4.3,0.32,Rain,-0.9011686968561569,0.4334685453485363
2020-10-27,21.4,80.7,0.992,4.17,rain,21.6,12.1,311.7,1012.7,49.4,8.2,13.2,0.35,Rain,-0.8935790198239952,0.4489059314938798
2020-10-28,20.9,74.8,0.625,4.17,rain,38.5,20.3,3.1,1012.5,64.8,9.1,11.6,0.38,Rain,-0.8857249183835637,0.4642104791518923
2020-10-29,18.4,76.5,18.866,12.5,rain,46.1,23.2,14.6,1015.0,92.2,9.4,2.6,0.42,Rain,-0.8776087166898392,0.4793776594606945
2020-10-30,19.5,92.2,8.948,16.67,rain,33.5,12.1,337.6,1018.1,95.7,8.4,3.5,0.45,Rain,-0.8692328164574792,0.49440298420761813
2020-10-31,19.9,86.6,2.088,8.33,rain,15.8,9.4,336.5,1017.8,73.7,8.6,2.3,0.5,Rain,-0.8605996962501181,0.5092820071573356
2020-11-01,20.7,82.1,0.0,0.0,noprecip,16.6,11.2,84.9,1015.8,60.5,5.7,11.2,0.52,Cloudy,-0.8517119107469189,0.5240103253675756
2020-11-02,19.6,79.0,2.282,4.17,rain,32.8,19.4,33.6,1016.6,58.7,6.9,6.5,0.55,Rain,-0.8425720899866032,0.5385835804920232
2020-11-03,14.0,59.9,0.001,4.17,rain,24.8,15.7,1.0,1018.8,73.9,10.0,12.3,0.59,Rain,-0.8331829385891785,0.5529974600700271
2020-11-04,14.1,60.0,0.0,0.0,noprecip,22.7,15.7,358.6,1017.7,68.4,9.7,11.2,0.62,Cloudy,-0.8235472349556007,0.5672476988027229
2020-11-05,16.9,71.0,0.0,0.0,noprecip,14.0,10.3,77.1,1016.8,35.6,7.6,12.4,0.66,Cloudy,-0.8136678304455991,0.5813300798152042
2020-11-06,19.1,75.2,0.1,4.17,rain,23.4,10.4,312.8,1018.0,28.9,5.4,13.1,0.69,Rain,-0.8035476485339116,0.5952404359043674
2020-11-07,16.7,61.5,0.0,0.0,noprecip,32.0,20.3,1.0,1018.9,33.4,9.7,15.2,0.73,Cloudy,-0.7931896839451843,0.6089746507720486
2020-11-08,14.7,54.5,0.0,0.0,noprecip,32.8,17.7,6.1,1019.2,20.6,10.0,17.8,0.75,Cloudy,-0.7825970017677834,0.6225286602431057
2020-11-09,11.9,50.2,0.0,0.0,noprecip,35.6,19.4,4.5,1018.8,2.8,10.9,18.8,0.79,Clear,-0.7717727365467837,0.6358984534680745
2020-11-10,10.0,49.4,0.0,0.0,noprecip,31.7,17.5,355.0,1019.4,69.1,9.8,18.5,0.83,Cloudy,-0.7607200913564104,0.6490800741100398
2020-11-11,11.7,52.4,0.2,4.17,rain,22.0,12.1,322.0,1020.6,59.5,9.3,10.9,0.86,Rain,-0.7494423368521953,0.6620696215153815
2020-11-12,12.1,52.6,0.0,0.0,noprecip,23.0,13.9,339.8,1019.7,21.0,10.1,16.3,0.9,Cloudy,-0.7379428103031386,0.6748632518680403
2020-11-13,11.7,52.2,0.0,0.0,noprecip,26.3,16.6,348.8,1017.8,3.8,11.0,18.4,0.93,Clear,-0.7262249146041543,0.6874571793269664
2020-11-14,11.3,52.6,0.0,0.0,noprecip,28.8,18.6,2.2,1017.5,31.9,11.2,16.8,0.97,Cloudy,-0.7142921172691032,0.699847677146407
2020-11-15,17.3,90.3,7.99,12.5,rain,35.6,18.5,313.6,1018.5,96.3,7.2,2.8,0.0,Rain,-0.7021479494046978,0.7120310787787131
2020-11-16,19.4,94.8,32.857,16.67,rain,42.8,8.5,302.8,1016.9,94.1,5.6,1.3,0.03,Rain,-0.6897960046655887,0.7240037789593305
2020-11-17,21.4,89.2,4.042,4.17,rain,27.0,18.6,130.0,1013.0,79.6,6.2,11.5,0.07,Rain,-0.6772399381909491,0.7357622347736527
2020-11-18,21.6,81.4,0.0,0.0,noprecip,28.1,13.9,123.9,1011.3,67.8,8.2,9.7,0.1,Cloudy,-0.6644834655228552,0.7473029667054297
2020-11-19,21.7,83.6,0.099,4.17,rain,16.9,12.1,127.0,1010.8,68.9,7.4,8.6,0.13,Rain,-0.6515303615068021,0.75862255966641
2020-11-20,21.9,81.5,0.0,0.0,noprecip,26.6,16.6,137.4,1011.2,72.6,7.8,11.0,0.16,Cloudy,-0.6383844591746642,0.769717664006921
2020-11-21,22.2,81.5,0.0,0.0,noprecip,24.5,19.4,125.8,1012.1,67.3,8.2,10.7,0.2,Cloudy,-0.6250496486104377,0.7805849965070866
2020-11-22,22.1,81.9,1.1,25.0,rain,22.0,14.8,109.3,1015.2,64.4,8.1,10.7,0.25,Rain,-0.6115298757991053,0.7912213413483807
2020-11-23,21.3,76.9,2.5,45.83,rain,27.7,16.6,118.3,1017.1,56.5,9.5,9.1,0.26,Rain,-0.5978291414589552,0.801623551065242
2020-11-24,20.0,76.0,0.3,12.5,rain,23.8,15.7,123.6,1017.5,69.6,7.7,4.6,0.3,Rain,-0.5839514998576998,0.8117885474764613
2020-11-25,20.0,77.4,0.4,8.33,rain,22.7,13.9,136.1,1017.0,53.9,7.3,10.3,0.33,Rain,-0.5699010576127624,0.821713322596059
2020-11-26,19.8,73.7,0.8,33.33,rain,23.0,12.1,104.0,1018.2,58.3,7.4,10.1,0.36,Rain,-0.5556819724760489,0.8313949395234058
2020-11-27,17.8,71.2,0.0,0.0,noprecip,26.3,19.4,59.0,1020.3,39.9,8.4,12.0,0.4,Cloudy,-0.5412984521036173,0.8408305333122887
2020-11-28,13.5,65.9,0.0,0.0,noprecip,32.8,20.5,33.8,1022.4,83.7,10.0,12.3,0.43,Cloudy,-0.5267547528105542,0.8500173118187018
2020-11-29,9.3,52.8,0.0,0.0,noprecip,26.6,21.4,11.7,1022.7,41.4,10.7,15.5,0.46,Cloudy,-0.5120551783114646,0.8589525565270845
2020-11-30,8.4,48.9,0.0,0.0,noprecip,29.5,22.3,21.2,1022.9,45.1,11.4,15.7,0.5,Cloudy,-0.4972040784469378,0.8676336233547726
2020-12-01,9.1,52.4,0.0,0.0,noprecip,23.4,18.4,35.2,1022.2,74.3,9.4,9.5,0.53,Cloudy,-0.4822058478963526,0.8760579434344281
