datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,moonphase,conditions
2021-10-29,22.5,21.0,21.6,22.5,21.0,21.6,21.4,98.7,18.031,16.67,rain,29.5,9.4,342.8,1017.7,96.5,7.5,43.9,3.7,0.75,"Rain, Overcast"
2021-10-30,22.0,19.0,20.1,22.0,19.0,20.1,19.8,98.0,34.654,12.5,rain,21.2,18.4,359.3,1018.7,100.0,8.6,21.0,1.8,0.81,"Rain, Overcast"
2021-10-31,22.0,19.7,20.7,22.0,19.7,20.7,20.3,97.7,1.0,12.5,rain,20.2,9.4,3.4,1017.6,95.9,9.2,34.6,3.1,0.85,"Rain, Overcast"
2021-11-01,22.1,20.0,21.2,22.1,20.0,21.2,20.8,97.6,4.968,12.5,rain,20.5,13.0,8.3,1017.5,93.4,8.9,29.8,2.6,0.88,"Rain, Overcast"
2021-11-02,23.0,21.0,21.8,23.0,21.0,21.8,21.4,97.7,3.958,8.33,rain,27.7,13.0,7.1,1017.3,98.1,8.4,40.8,3.5,0.91,"Rain, Overcast"
2021-11-03,27.4,21.0,23.4,30.6,21.0,23.8,22.0,92.1,0.099,4.17,rain,15.1,13.0,54.2,1015.4,77.5,9.0,96.9,8.3,0.95,"Rain, Partially cloudy"
2021-11-04,30.4,22.0,26.3,33.6,22.0,27.6,22.5,81.7,0.0,0.0,noprecip,27.0,18.4,128.3,1012.5,42.6,9.4,138.9,12.0,0.98,Partially cloudy
2021-11-05,30.5,24.0,26.5,35.6,24.0,28.2,23.5,84.7,0.0,0.0,noprecip,28.8,16.6,133.3,1010.2,60.8,10.6,169.9,14.7,0.0,Partially cloudy
2021-11-06,30.0,24.0,26.4,38.8,24.0,28.8,24.5,89.5,0.0,0.0,noprecip,23.4,14.8,126.9,1008.0,71.0,8.3,141.3,12.4,0.05,Partially cloudy
2021-11-07,31.0,23.0,26.8,39.1,23.0,29.4,24.8,89.4,0.032,4.17,rain,47.5,14.8,104.4,1011.0,69.0,8.8,145.7,12.7,0.08,"Rain, Partially cloudy"
2021-11-08,24.3,18.0,20.1,24.3,18.0,20.1,12.7,62.7,0.618,8.33,rain,38.9,33.5,2.0,1019.9,90.6,10.0,48.4,4.1,0.11,"Rain, Overcast"
2021-11-09,24.0,17.0,20.1,24.0,17.0,20.1,8.6,49.2,0.0,0.0,noprecip,25.6,14.8,14.0,1020.3,42.5,10.0,193.2,16.7,0.15,Partially cloudy
2021-11-10,24.0,19.0,20.7,24.0,19.0,20.7,8.5,46.8,0.0,0.0,noprecip,25.2,14.1,0.5,1020.1,33.0,10.0,197.0,17.1,0.18,Partially cloudy
2021-11-11,25.5,16.0,20.8,25.5,16.0,20.8,12.8,64.0,0.0,0.0,noprecip,17.6,9.6,22.0,1017.3,25.7,9.7,212.6,18.4,0.25,Partially cloudy
2021-11-12,25.0,20.0,21.9,25.0,20.0,21.9,13.4,59.4,0.0,0.0,noprecip,27.7,18.4,356.1,1019.2,76.2,9.9,120.7,10.4,0.25,Partially cloudy
2021-11-13,24.4,19.0,21.2,24.4,19.0,21.2,12.0,56.6,0.0,0.0,noprecip,27.0,16.6,341.1,1019.5,51.2,10.2,157.4,13.5,0.29,Partially cloudy
2021-11-14,26.0,17.0,21.2,26.0,17.0,21.2,14.2,67.6,0.0,0.0,noprecip,19.8,13.0,350.7,1017.8,19.1,9.2,197.9,17.0,0.32,Clear
2021-11-15,26.1,18.7,22.1,26.1,18.7,22.1,16.5,73.0,0.0,0.0,noprecip,16.9,16.6,101.8,1015.7,53.5,7.9,147.8,12.7,0.36,Partially cloudy
2021-11-16,22.0,21.0,21.3,22.0,21.0,21.3,18.9,86.0,0.099,4.17,rain,13.3,9.4,353.9,1015.7,95.4,4.7,44.3,3.7,0.39,"Rain, Overcast"
2021-11-17,22.0,20.0,21.0,22.0,20.0,21.0,18.4,85.2,0.396,4.17,rain,36.0,16.6,6.8,1017.3,95.8,6.5,36.6,3.0,0.43,"Rain, Overcast"
2021-11-18,22.1,18.0,20.1,22.1,18.0,20.1,13.2,65.2,0.0,0.0,noprecip,21.6,14.8,3.3,1016.0,59.2,9.3,110.0,9.5,0.46,Partially cloudy
2021-11-19,23.6,17.0,20.1,23.6,17.0,20.1,17.2,83.5,0.0,0.0,noprecip,27.0,13.0,73.0,1010.6,84.8,5.4,137.4,11.9,0.5,Partially cloudy
2021-11-20,28.6,19.7,23.2,31.4,19.7,23.7,21.0,88.7,0.792,8.33,rain,29.5,11.2,176.4,1009.0,87.4,4.6,88.5,7.5,0.53,"Rain, Partially cloudy"
2021-11-21,31.0,23.1,26.2,36.5,23.1,27.8,22.8,82.0,0.099,4.17,rain,40.3,14.8,138.9,1011.7,65.7,8.0,137.4,12.0,0.56,"Rain, Partially cloudy"
2021-11-22,24.5,18.0,20.8,24.5,18.0,20.8,14.4,68.1,1.211,8.33,rain,46.4,27.7,19.9,1018.0,84.3,9.4,52.9,4.4,0.59,"Rain, Partially cloudy"
2021-11-23,21.0,17.0,18.2,21.0,17.0,18.2,9.5,57.2,0.0,0.0,noprecip,28.8,20.5,10.0,1022.1,84.9,10.0,101.8,8.7,0.63,Partially cloudy
2021-11-24,21.5,17.0,18.6,21.5,17.0,18.6,10.6,60.6,0.0,0.0,noprecip,25.6,19.3,347.4,1021.8,81.1,10.0,112.2,9.5,0.66,Partially cloudy
2021-11-25,21.1,16.0,18.1,21.1,16.0,18.1,13.3,75.4,0.0,0.0,noprecip,23.0,9.7,302.6,1019.8,38.5,9.6,167.5,14.4,0.7,Partially cloudy
2021-11-26,24.5,15.7,19.6,24.5,15.7,19.6,14.7,74.3,0.3,12.5,rain,22.0,13.0,315.4,1019.3,25.9,8.4,163.0,14.0,0.73,"Rain, Partially cloudy"
2021-11-27,25.9,18.0,21.2,25.9,18.0,21.2,13.5,65.2,0.0,0.0,noprecip,25.2,14.8,7.7,1020.2,23.2,9.5,182.7,15.7,0.75,Partially cloudy
2021-11-28,26.0,15.0,20.4,26.0,15.0,20.4,14.3,70.7,0.0,0.0,noprecip,20.9,10.0,325.2,1019.7,29.9,9.5,195.2,16.8,0.8,Partially cloudy
2021-11-29,27.6,18.0,21.7,27.4,18.0,21.7,15.4,70.4,0.0,0.0,noprecip,19.1,9.9,336.6,1018.1,43.3,9.8,181.0,15.7,0.83,Partially cloudy
2021-11-30,26.0,19.0,22.0,26.0,19.0,22.0,12.9,58.5,0.0,0.0,noprecip,36.4,22.3,358.1,1020.7,45.1,9.6,139.9,12.1,0.86,Partially cloudy
2021-12-01,24.1,15.0,19.8,24.1,15.0,19.8,10.4,56.5,0.0,0.0,noprecip,28.8,14.8,16.6,1021.9,33.0,9.7,202.4,17.5,0.9,Partially cloudy
2021-12-02,25.4,11.9,17.3,25.4,11.9,17.3,8.3,60.8,0.0,0.0,noprecip,24.5,13.0,2.9,1022.6,15.4,10.8,196.1,17.1,0.93,Clear
2021-12-03,24.0,12.0,17.1,24.0,12.0,17.1,10.8,70.6,0.0,0.0,noprecip,23.8,13.0,332.9,1022.5,8.1,8.8,201.0,17.6,0.96,Clear
2021-12-04,24.0,12.0,17.5,24.0,12.0,17.5,9.4,64.8,0.0,0.0,noprecip,21.2,7.6,341.9,1022.0,3.5,8.6,198.1,17.2,0.0,Clear
2021-12-05,24.0,12.7,17.8,24.0,12.7,17.8,10.8,67.6,0.0,0.0,noprecip,23.8,12.1,319.2,1021.7,0.2,7.5,192.3,16.6,0.03,Clear
2021-12-06,25.0,13.0,18.0,25.0,13.0,18.0,11.3,69.5,0.0,0.0,noprecip,22.7,11.2,355.7,1020.9,0.3,9.1,195.9,16.9,0.06,Clear
2021-12-07,25.0,11.0,17.7,25.0,11.0,17.7,10.7,67.4,0.0,0.0,noprecip,16.6,11.2,96.1,1020.8,0.0,8.7,194.8,16.7,0.1,Clear
2021-12-08,24.0,12.0,18.7,24.0,12.0,18.7,13.4,73.6,0.1,4.17,rain,16.9,7.6,336.6,1021.4,47.9,8.1,145.5,12.6,0.13,"Rain, Partially cloudy"
2021-12-09,22.0,17.7,19.7,22.0,17.7,19.7,16.0,79.9,0.7,20.83,rain,22.7,11.2,302.0,1022.4,70.2,6.7,64.9,5.7,0.16,"Rain, Partially cloudy"
2021-12-10,25.0,17.0,20.8,25.0,17.0,20.8,17.3,81.5,0.0,0.0,noprecip,23.4,16.6,132.0,1019.7,33.7,7.0,118.1,10.1,0.2,Partially cloudy
2021-12-11,24.0,19.0,21.4,24.0,19.0,21.4,17.1,78.1,0.0,0.0,noprecip,18.4,14.8,120.2,1019.8,37.8,6.3,97.9,8.5,0.25,Partially cloudy
2021-12-12,26.0,17.1,21.0,26.0,17.1,21.0,16.4,76.9,0.001,4.17,rain,38.2,22.3,12.3,1021.8,43.5,6.3,145.4,12.6,0.27,"Rain, Partially cloudy"
2021-12-13,21.3,14.0,18.4,21.3,14.0,18.4,11.1,63.4,0.0,0.0,noprecip,25.2,18.4,6.6,1022.5,53.3,9.9,125.1,10.8,0.3,Partially cloudy
2021-12-14,23.2,13.0,18.2,23.2,13.0,18.2,13.7,76.7,0.0,0.0,noprecip,22.0,11.2,65.2,1018.1,20.4,7.8,176.2,15.0,0.33,Partially cloudy
2021-12-15,21.8,16.0,18.9,21.8,16.0,18.9,17.3,91.0,0.0,0.0,noprecip,23.4,9.4,76.3,1014.9,47.9,4.3,122.8,10.5,0.37,Partially cloudy
2021-12-16,26.0,18.6,21.3,26.0,18.6,21.3,18.3,83.5,0.1,4.17,rain,12.2,7.6,325.6,1015.3,32.5,4.6,73.3,6.3,0.4,"Rain, Partially cloudy"
2021-12-17,25.5,18.0,21.9,25.5,18.0,21.9,16.3,72.1,0.0,0.0,noprecip,32.0,18.4,10.6,1019.3,43.1,8.0,96.3,8.2,0.43,Partially cloudy
2021-12-18,22.5,17.0,19.3,22.5,17.0,19.3,9.6,54.1,0.0,0.0,noprecip,29.5,18.4,19.0,1022.5,44.8,10.0,142.9,12.3,0.47,Partially cloudy
2021-12-19,22.0,14.0,18.2,22.0,14.0,18.2,7.7,51.1,0.0,0.0,noprecip,30.2,20.5,357.1,1021.9,48.7,10.0,156.3,13.4,0.5,Partially cloudy
2021-12-20,22.5,17.0,19.3,22.5,17.0,19.3,11.0,59.6,0.0,0.0,noprecip,20.5,16.6,36.7,1017.8,92.2,10.0,78.4,6.9,0.53,Overcast
2021-12-21,23.0,16.0,18.9,23.0,16.0,18.9,12.6,67.9,0.0,0.0,noprecip,24.8,13.0,339.2,1017.4,42.0,9.3,168.5,14.4,0.57,Partially cloudy
2021-12-22,25.0,14.9,19.1,25.0,14.9,19.1,13.5,72.2,0.0,0.0,noprecip,17.3,16.6,84.2,1016.9,18.4,7.2,174.2,15.0,0.6,Clear
2021-12-23,24.7,15.0,19.6,24.7,15.0,19.6,14.2,72.8,0.0,0.0,noprecip,22.3,13.0,121.9,1015.7,5.6,6.6,180.2,15.5,0.64,Clear
2021-12-24,23.0,17.0,20.1,23.0,17.0,20.1,16.6,81.2,0.3,12.5,rain,13.7,13.0,51.6,1016.3,47.3,4.8,90.3,7.7,0.67,"Rain, Partially cloudy"
2021-12-25,23.6,19.0,20.9,23.6,19.0,20.9,17.7,82.3,2.2,33.33,rain,27.0,14.8,70.6,1018.9,39.6,5.3,81.1,7.0,0.71,"Rain, Partially cloudy"
2021-12-26,20.1,15.0,18.2,20.1,15.0,18.2,14.1,77.0,1.2,16.67,rain,38.2,22.3,49.0,1022.5,75.6,7.5,36.2,3.1,0.74,"Rain, Partially cloudy"
2021-12-27,15.0,12.0,13.3,15.0,12.0,13.3,7.9,69.7,0.011,4.17,rain,27.0,24.1,30.6,1026.7,97.0,10.0,34.8,3.0,0.75,"Rain, Overcast"
2021-12-28,17.1,11.0,13.9,17.1,11.0,13.9,9.0,72.4,0.0,0.0,noprecip,18.4,13.0,12.1,1024.8,85.8,9.6,77.7,6.6,0.81,Partially cloudy
2021-12-29,16.7,14.0,15.2,16.7,14.0,15.2,11.3,77.6,0.1,4.17,rain,20.2,14.8,17.1,1024.2,99.0,9.5,49.9,4.1,0.84,"Rain, Overcast"
2021-12-30,19.0,13.7,16.0,19.0,13.7,16.0,10.4,69.6,0.004,8.33,rain,23.0,16.6,6.8,1025.8,98.1,10.0,59.5,5.1,0.88,"Rain, Overcast"
2021-12-31,17.0,13.0,15.2,17.0,13.0,15.2,12.7,85.3,0.397,8.33,rain,18.4,14.8,12.3,1025.0,86.6,8.3,55.2,4.7,0.91,"Rain, Partially cloudy"
2022-01-01,18.0,14.9,16.2,18.0,14.9,16.2,12.9,80.8,0.0,0.0,noprecip,22.0,14.8,8.6,1024.3,87.3,9.4,67.6,6.0,0.95,Partially cloudy
2022-01-02,22.0,15.0,17.4,22.0,15.0,17.4,12.5,73.7,0.0,0.0,noprecip,18.7,11.2,358.0,1022.8,61.2,8.9,149.0,13.0,0.98,Partially cloudy
2022-01-03,20.3,13.0,16.7,20.3,13.0,16.7,13.9,84.7,0.0,0.0,noprecip,18.7,7.6,337.3,1020.3,57.7,5.0,117.4,10.1,0.0,Partially cloudy
2022-01-04,24.7,16.0,20.2,24.7,16.0,20.2,15.4,75.4,0.0,0.0,noprecip,20.9,20.5,123.6,1017.7,55.2,6.6,102.5,8.8,0.05,Partially cloudy
2022-01-05,24.1,17.0,20.4,24.1,17.0,20.4,17.3,83.2,0.4,12.5,rain,16.9,14.8,105.8,1016.2,45.9,6.0,70.9,6.1,0.08,"Rain, Partially cloudy"
2022-01-06,25.0,19.0,21.3,25.0,19.0,21.3,17.9,81.2,0.9,20.83,rain,23.8,17.2,121.5,1017.1,44.4,7.5,82.6,7.1,0.11,"Rain, Partially cloudy"
2022-01-07,24.0,19.0,21.0,24.0,19.0,21.0,16.9,77.9,1.6,37.5,rain,35.3,22.3,127.4,1019.1,71.1,8.2,81.6,7.0,0.15,"Rain, Partially cloudy"
2022-01-08,22.0,16.0,19.9,22.0,16.0,19.9,16.3,80.0,0.7,20.83,rain,30.2,20.5,100.7,1017.9,85.4,7.2,46.9,4.3,0.18,"Rain, Partially cloudy"
2022-01-09,16.8,14.0,14.9,16.8,14.0,14.9,12.5,85.8,1.882,12.5,rain,24.1,20.5,28.3,1017.7,96.8,8.3,31.5,2.7,0.21,"Rain, Overcast"
2022-01-10,16.0,13.0,14.6,16.0,13.0,14.6,13.2,91.9,0.302,8.33,rain,24.1,14.8,17.0,1017.1,99.5,6.1,48.7,4.2,0.25,"Rain, Overcast"
2022-01-11,20.0,15.7,17.4,20.0,15.7,17.4,10.2,63.3,1.011,4.17,rain,24.5,18.4,20.2,1020.9,30.8,10.0,114.5,9.9,0.28,"Rain, Partially cloudy"
2022-01-12,19.3,15.0,17.0,19.3,15.0,17.0,12.8,77.0,0.0,0.0,noprecip,21.2,13.0,98.9,1019.3,82.6,8.5,123.2,10.6,0.31,Partially cloudy
2022-01-13,17.0,15.0,16.0,17.0,15.0,16.0,12.5,80.0,0.208,4.17,rain,19.4,18.4,25.0,1021.0,89.9,8.4,35.5,3.2,0.34,"Rain, Partially cloudy"
2022-01-14,18.5,15.0,16.5,18.5,15.0,16.5,13.1,80.3,0.0,0.0,noprecip,17.3,9.4,62.2,1018.7,60.0,5.8,93.1,8.0,0.38,Partially cloudy
2022-01-15,21.5,16.0,18.1,21.5,16.0,18.1,16.0,87.8,0.1,4.17,rain,20.9,9.9,305.2,1017.2,57.9,4.0,80.6,6.8,0.41,"Rain, Partially cloudy"
2022-01-16,24.5,16.0,19.5,24.5,16.0,19.5,17.2,87.0,0.199,8.33,rain,43.9,24.1,38.8,1017.7,69.7,5.7,122.5,10.5,0.44,"Rain, Partially cloudy"
2022-01-17,16.0,13.0,14.7,16.0,13.0,14.7,12.2,84.9,22.904,16.67,rain,23.4,20.5,9.4,1021.6,77.2,9.7,24.1,2.1,0.47,"Rain, Partially cloudy"
2022-01-18,21.9,15.0,17.6,21.9,15.0,17.6,11.1,67.7,0.001,4.17,rain,23.8,14.8,351.7,1021.7,19.5,9.3,122.3,10.5,0.5,Rain
2022-01-19,22.0,13.0,17.3,22.0,13.0,17.3,11.9,72.9,0.0,0.0,noprecip,16.9,13.0,55.0,1019.4,23.3,8.4,172.1,14.8,0.54,Partially cloudy
2022-01-20,17.5,15.0,16.5,17.5,15.0,16.5,13.9,84.7,2.625,12.5,rain,29.9,27.7,98.5,1017.0,73.2,8.1,122.3,10.5,0.58,"Rain, Partially cloudy"
2022-01-21,17.0,16.0,16.3,17.0,16.0,16.3,15.3,94.2,6.97,12.5,rain,22.3,11.2,31.3,1015.5,95.0,4.5,27.9,2.5,0.61,"Rain, Overcast"
2022-01-22,21.5,16.0,18.4,21.5,16.0,18.4,17.3,93.3,5.486,4.17,rain,16.9,11.2,88.4,1011.1,94.9,5.2,67.3,5.9,0.65,"Rain, Overcast"
2022-01-23,25.0,18.0,20.6,25.0,18.0,20.6,18.7,89.4,0.199,8.33,rain,16.2,11.2,191.5,1010.6,80.3,4.2,95.1,8.1,0.68,"Rain, Partially cloudy"
2022-01-24,26.1,20.0,22.6,26.1,20.0,22.6,19.7,84.5,0.6,16.67,rain,26.3,18.4,133.1,1011.6,67.2,6.5,144.0,12.5,0.72,"Rain, Partially cloudy"
2022-01-25,22.0,19.9,20.7,22.0,19.9,20.7,18.8,89.0,0.003,4.17,rain,30.6,20.5,127.0,1013.8,92.4,7.7,63.9,5.3,0.75,"Rain, Overcast"
2022-01-26,23.5,19.0,20.7,23.5,19.0,20.7,19.3,91.7,0.198,4.17,rain,24.8,18.4,127.0,1014.0,91.0,6.8,68.8,5.9,0.79,"Rain, Overcast"
2022-01-27,26.0,20.0,22.2,26.0,20.0,22.2,19.9,87.8,2.4,45.83,rain,33.5,20.5,118.3,1014.1,85.9,7.0,108.0,9.3,0.82,"Rain, Partially cloudy"
2022-01-28,26.0,20.0,22.5,26.0,20.0,22.5,19.3,82.8,0.8,25.0,rain,34.6,22.3,119.1,1013.3,88.4,9.3,104.0,8.9,0.86,"Rain, Partially cloudy"
2022-01-29,21.0,13.0,16.9,21.0,13.0,16.9,14.8,87.4,0.997,8.33,rain,51.8,33.5,64.1,1013.0,95.8,8.3,27.4,2.2,0.89,"Rain, Overcast"
2022-01-30,14.3,11.0,13.1,14.3,11.0,13.1,8.2,72.9,0.262,8.33,rain,19.4,20.5,34.8,1017.1,100.0,9.3,35.4,3.2,0.93,"Rain, Overcast"
2022-01-31,14.3,11.0,12.5,14.3,11.0,12.5,8.6,77.8,0.796,4.17,rain,35.3,16.6,18.2,1018.8,99.5,9.6,32.1,2.8,0.96,"Rain, Overcast"
2022-02-01,14.5,12.0,13.0,14.5,12.0,13.0,7.8,71.1,0.5,16.67,rain,21.6,14.8,16.4,1019.2,98.9,10.0,47.9,4.1,0.0,"Rain, Overcast"
2022-02-02,14.0,11.0,12.5,14.0,11.0,12.5,8.7,78.1,0.8,20.83,rain,24.1,14.8,11.9,1020.1,100.0,10.0,35.1,3.1,0.03,"Rain, Overcast"
2022-02-03,16.7,12.0,14.0,16.7,12.0,14.0,7.3,64.7,0.1,4.17,rain,23.8,14.8,357.5,1020.6,99.1,10.0,104.1,9.0,0.06,"Rain, Overcast"
2022-02-04,18.1,14.0,15.5,18.1,14.0,15.5,9.1,66.0,0.0,0.0,noprecip,26.3,13.0,349.5,1022.3,80.5,10.0,129.1,11.1,0.1,Partially cloudy
2022-02-05,17.6,13.0,15.1,17.6,13.0,15.1,8.7,66.5,0.792,4.17,rain,20.2,16.6,25.2,1022.8,54.0,9.5,96.6,8.4,0.13,"Rain, Partially cloudy"
2022-02-06,14.0,12.0,12.8,14.0,12.0,12.8,12.0,94.6,15.873,12.5,rain,23.0,11.2,49.8,1019.4,100.0,6.1,25.0,2.4,0.16,"Rain, Overcast"
2022-02-07,20.0,14.0,16.5,20.0,14.0,16.5,14.4,88.0,0.199,4.17,rain,23.0,8.0,13.4,1014.9,95.5,6.6,128.8,11.2,0.19,"Rain, Overcast"
2022-02-08,17.0,14.0,16.0,17.0,14.0,16.0,15.1,94.3,1.197,12.5,rain,24.5,16.6,46.7,1015.8,96.4,6.3,33.6,3.0,0.25,"Rain, Overcast"
2022-02-09,14.8,12.0,13.5,14.8,12.0,13.5,11.5,88.0,0.914,8.33,rain,25.9,18.4,37.2,1018.3,100.0,9.5,38.1,3.3,0.26,"Rain, Overcast"
2022-02-10,15.8,12.0,13.4,15.8,12.0,13.4,11.9,90.6,0.596,12.5,rain,15.1,14.8,51.1,1016.2,98.9,6.9,64.9,5.6,0.29,"Rain, Overcast"
2022-02-11,18.3,14.0,15.9,18.3,14.0,15.9,15.2,95.5,0.695,8.33,rain,15.5,11.2,28.1,1015.2,99.4,4.2,76.4,6.5,0.32,"Rain, Overcast"
2022-02-12,16.8,14.0,15.3,16.8,14.0,15.3,14.6,95.1,2.724,16.67,rain,16.6,17.8,46.7,1014.3,100.0,5.7,29.8,2.6,0.35,"Rain, Overcast"
2022-02-13,15.0,13.0,14.1,15.0,13.0,14.1,11.6,85.3,7.0,12.5,rain,27.7,20.5,25.2,1015.1,91.2,8.6,29.8,2.6,0.39,"Rain, Overcast"
2022-02-14,20.0,13.0,16.3,20.0,13.0,16.3,10.0,66.8,0.3,8.33,rain,20.5,18.4,44.4,1017.9,50.3,10.0,98.0,8.6,0.42,"Rain, Partially cloudy"
2022-02-15,17.8,15.0,16.6,17.8,15.0,16.6,13.7,83.5,0.1,4.17,rain,14.8,11.2,44.1,1016.5,99.5,8.1,59.6,5.2,0.45,"Rain, Overcast"
2022-02-16,17.7,15.0,16.3,17.7,15.0,16.3,15.5,95.2,1.209,8.33,rain,12.2,9.4,37.5,1012.7,99.9,4.8,39.2,3.3,0.5,"Rain, Overcast"
2022-02-17,20.7,17.0,18.5,20.7,17.0,18.5,17.5,94.3,0.1,8.33,rain,17.6,7.6,57.6,1009.8,95.8,3.1,104.5,9.2,0.52,"Rain, Overcast"
2022-02-18,22.9,19.0,20.7,22.9,19.0,20.7,20.0,96.1,0.6,12.5,rain,31.0,18.4,101.2,1010.2,94.0,2.9,37.9,3.3,0.55,"Rain, Overcast"
2022-02-19,19.6,10.0,13.2,19.6,8.0,13.1,11.5,89.2,31.053,16.67,rain,33.8,27.7,31.4,1016.6,95.8,9.3,22.2,2.0,0.59,"Rain, Overcast"
2022-02-20,10.5,8.0,9.0,10.5,5.0,6.9,7.0,87.2,39.937,16.67,rain,27.4,22.3,12.5,1022.9,96.4,9.5,16.3,1.6,0.62,"Rain, Overcast"
2022-02-21,13.7,8.7,11.0,13.7,6.7,10.2,5.5,69.3,0.36,4.17,rain,31.0,18.4,5.8,1023.9,71.1,10.0,96.4,8.2,0.66,"Rain, Partially cloudy"
2022-02-22,13.7,10.0,11.6,13.7,7.7,11.4,5.9,68.0,0.0,0.0,noprecip,29.9,20.5,5.4,1025.1,92.1,10.0,95.9,8.4,0.7,Overcast
2022-02-23,17.3,10.5,13.6,17.3,10.5,13.6,4.9,56.2,0.0,0.0,noprecip,30.6,18.4,356.0,1026.9,19.0,10.0,239.8,20.7,0.73,Clear
2022-02-24,18.9,10.0,14.5,18.9,8.5,14.4,6.5,59.8,0.0,0.0,noprecip,26.3,14.8,57.3,1026.5,18.1,9.9,237.4,20.5,0.75,Clear
2022-02-25,20.0,10.0,15.2,20.0,9.1,15.2,9.3,70.0,0.0,0.0,noprecip,16.6,14.8,104.7,1023.9,15.1,8.1,218.4,18.8,0.8,Clear
2022-02-26,21.0,11.6,17.0,21.0,11.6,17.0,11.8,72.8,0.0,0.0,noprecip,19.4,11.2,61.3,1022.1,75.9,6.6,210.9,18.4,0.84,Partially cloudy
2022-02-27,22.0,16.0,18.8,22.0,16.0,18.8,13.9,73.9,0.0,0.0,noprecip,19.8,9.4,263.5,1018.9,76.0,5.3,163.1,14.2,0.87,Partially cloudy
2022-02-28,24.8,16.0,19.9,24.8,16.0,19.9,15.5,76.7,0.0,0.0,noprecip,28.4,16.6,112.2,1015.9,64.0,5.6,197.0,16.9,0.91,Partially cloudy
2022-03-01,22.8,19.0,20.7,22.8,19.0,20.7,17.1,79.9,0.5,20.83,rain,14.0,13.0,100.6,1016.4,83.5,5.8,66.6,5.6,0.95,"Rain, Partially cloudy"
2022-03-02,25.1,19.0,22.2,25.1,19.0,22.2,18.2,79.5,0.0,0.0,noprecip,25.9,13.0,151.7,1016.6,65.8,5.3,162.7,14.1,0.98,Partially cloudy
2022-03-03,25.4,18.0,22.1,25.4,18.0,22.1,18.5,80.7,0.0,0.0,noprecip,31.0,20.5,118.6,1014.2,67.0,6.4,173.2,15.0,0.0,Partially cloudy
2022-03-04,23.5,19.9,21.3,23.5,19.9,21.3,19.5,89.8,0.3,12.5,rain,28.8,14.8,109.5,1012.8,96.9,5.1,109.5,9.3,0.05,"Rain, Overcast"
2022-03-05,22.8,20.7,21.3,22.8,20.7,21.3,20.5,95.0,0.2,8.33,rain,27.0,11.6,114.6,1011.7,96.9,4.1,53.4,4.7,0.08,"Rain, Overcast"
2022-03-06,24.0,20.9,22.2,24.0,20.9,22.2,21.1,93.7,0.206,12.5,rain,30.6,14.8,114.8,1011.5,98.0,4.6,86.4,7.5,0.11,"Rain, Overcast"
2022-03-07,24.4,18.1,21.5,24.4,18.1,21.5,17.1,77.7,15.285,12.5,rain,40.3,24.1,7.9,1017.7,46.6,7.8,117.4,10.1,0.14,"Rain, Partially cloudy"
2022-03-08,26.0,16.0,20.5,26.0,16.0,20.5,14.1,69.8,0.0,0.0,noprecip,33.8,22.3,124.6,1016.0,16.3,8.7,259.2,22.4,0.18,Clear
2022-03-09,23.1,16.0,19.6,23.1,16.0,19.6,15.5,77.7,0.1,4.17,rain,31.3,22.3,105.2,1013.9,77.2,9.3,110.7,9.6,0.21,"Rain, Partially cloudy"
2022-03-10,24.0,18.0,20.6,24.0,18.0,20.6,18.0,85.5,0.989,4.17,rain,28.1,16.6,111.2,1013.8,96.8,7.0,93.5,8.0,0.25,"Rain, Overcast"
2022-03-11,24.7,20.0,22.0,24.7,20.0,22.0,18.5,81.3,0.0,0.0,noprecip,24.1,13.0,116.2,1012.3,96.7,8.9,146.6,12.7,0.27,Overcast
2022-03-12,25.3,20.7,22.7,25.3,20.7,22.7,19.4,82.0,0.3,12.5,rain,30.2,18.4,124.9,1011.1,79.0,8.9,82.7,7.2,0.3,"Rain, Partially cloudy"
2022-03-13,25.0,21.0,22.8,25.0,21.0,22.8,20.2,85.5,0.0,0.0,noprecip,32.0,16.6,115.6,1011.0,85.6,8.5,106.2,9.2,0.34,Partially cloudy
2022-03-14,25.7,21.0,23.3,25.7,21.0,23.3,20.3,83.5,0.2,8.33,rain,31.0,14.4,115.0,1011.0,92.9,8.1,94.6,8.1,0.37,"Rain, Overcast"
2022-03-15,28.0,22.0,24.7,30.1,22.0,25.2,20.7,79.3,0.1,4.17,rain,19.1,13.0,192.5,1010.0,54.7,5.8,114.3,9.9,0.4,"Rain, Partially cloudy"
2022-03-16,26.0,22.0,23.5,26.0,22.0,23.5,21.3,87.9,0.223,12.5,rain,38.2,20.5,120.2,1008.6,76.8,6.7,139.2,12.0,0.43,"Rain, Partially cloudy"
2022-03-17,25.3,22.6,23.6,25.3,22.6,23.6,21.6,88.7,0.0,0.0,noprecip,21.2,14.8,106.2,1007.9,91.8,6.1,130.2,11.3,0.46,Overcast
2022-03-18,28.0,22.0,24.9,31.3,22.0,25.6,22.0,84.3,0.099,4.17,rain,21.6,17.0,115.6,1008.4,71.4,5.7,106.9,9.1,0.5,"Rain, Partially cloudy"
