datetime,target_temp,target_conditions,temp_lag_12AM,feelslike_lag_12AM,humidity_lag_12AM,dew_lag_12AM,precip_lag_12AM,snow_lag_12AM,preciptype_lag_12AM,windgust_lag_12AM,windspeed_lag_12AM,pressure_lag_12AM,visibility_lag_12AM,cloudcover_lag_12AM,conditions_lag_12AM,winddir_sin_lag_12AM,winddir_cos_lag_12AM,tempmax_lag,tempmin_lag,temp_lag,feelslikemax_lag,feelslikemin_lag,feelslike_lag,dew_lag,humidity_lag,precip_lag,precipcover_lag,preciptype_lag,windgust_lag,windspeed_lag,sealevelpressure_lag,cloudcover_lag,visibility_lag,solarradiation_lag,solarenergy_lag,conditions_lag,winddir_sin_lag,winddir_cos_lag,rolling_precip_3day,day_of_year_sin,day_of_year_cos,winddir_diff_2h,winddir_diff_day,cloud_cover_trend_2h,diurnal_temp_range,dewpoint_depression,humidity_momentum,pressure_trend_overnight
2020-02-22,19.7,Rain,18.0,18.0,93.9,17.0,0.0,0.0,noprecip,0.0,8.5,1026.0,1.0,27.5,Cloudy,-0.9961946980917455,0.08715574274765789,22.5,17.0,19.2,22.5,17.0,19.2,16.8,86.7,0.099,4.17,rain,30.2,13.9,1025.0,57.4,2.8,86.4,7.4,Rain,-0.9494254776419038,0.31399245596740527,0.198,0.7905633969115482,0.612380204990065,2.0,13.300000000000011,-61.3,5.5,1.0,0.0,-1.0
2020-02-23,20.4,Cloudy,18.0,18.0,100.0,18.0,0.0,0.0,noprecip,0.0,0.0,1024.0,3.5,0.0,Clear,0.0,1.0,24.1,17.0,19.7,24.1,17.0,19.7,17.1,86.0,0.1,4.17,rain,22.0,11.1,1025.5,56.4,3.6,176.5,15.4,Rain,-0.9366721892483977,0.3502073812594672,0.29800000000000004,0.8009803309782905,0.5986906625177214,3.0,69.5,-35.5,7.100000000000001,0.0,4.900000000000006,-1.2000000000000455
2020-02-24,21.8,Cloudy,19.0,19.0,82.8,16.0,0.0,0.0,noprecip,0.0,8.5,1021.0,7.5,0.0,Clear,0.5735764363510464,-0.8191520442889916,25.5,15.5,20.4,25.5,15.5,20.4,16.1,78.5,0.0,0.0,noprecip,28.1,13.0,1022.6,36.2,6.1,198.4,17.1,Cloudy,0.810041640445796,-0.5863723567357894,0.199,0.8111602420785621,0.5848239578463322,1.0,19.099999999999994,0.0,10.0,3.0,-0.29999999999999716,-0.39999999999997726
2020-02-25,22.0,Cloudy,20.0,20.0,96.9,19.5,0.0,0.0,noprecip,0.0,10.3,1017.0,4.0,0.0,Clear,0.9659258262890683,-0.25881904510252085,26.1,17.5,21.8,26.1,17.5,21.8,17.1,77.0,0.0,0.0,noprecip,31.7,18.6,1018.3,36.4,7.6,162.8,14.0,Cloudy,0.8498926929868641,-0.5269557954966773,0.1,0.8211001178128892,0.5707841943569036,10.0,16.80000000000001,0.0,8.600000000000001,0.5,14.200000000000003,-0.39999999999997726
2020-02-26,22.4,Rain,19.5,19.5,91.1,18.0,0.0,0.0,noprecip,0.0,9.4,1017.0,6.0,57.3,Cloudy,0.9961946980917455,-0.08715574274765824,26.0,18.5,22.0,26.0,18.5,22.0,18.2,80.7,0.0,0.0,noprecip,29.2,14.8,1016.5,55.9,7.4,133.3,11.5,Cloudy,0.8686315144381912,-0.4954586684324076,0.0,0.8307970168121247,0.5565755266413303,18.0,24.69999999999999,-20.0,7.5,1.5,3.5,-0.10000000000002274
2020-02-27,23.9,Rain,22.0,22.0,73.3,17.0,0.0,0.0,noprecip,0.0,12.1,1017.0,10.0,89.0,Cloudy,0.49999999999999994,-0.8660254037844387,27.0,18.5,22.4,28.0,18.5,22.5,18.2,78.6,0.1,4.17,rain,22.0,14.8,1016.9,49.1,7.0,126.4,10.9,Rain,0.9483236552061994,-0.317304656405092,0.1,0.8402480696078469,0.5422021592729844,124.0,41.5,69.9,8.5,5.0,-5.1000000000000085,-0.5
2020-02-28,23.8,Rain,22.0,22.0,80.6,18.5,0.0,0.0,noprecip,0.0,13.0,1017.0,10.0,40.1,Cloudy,0.49999999999999994,-0.8660254037844387,28.0,20.0,23.9,29.0,20.0,24.1,18.2,71.5,0.6,12.5,rain,25.9,16.6,1016.8,55.9,9.5,137.2,11.8,Rain,0.8211492091337041,-0.5707135676844316,0.7,0.8494504794814806,0.527668345562516,7.0,25.19999999999999,-29.199999999999996,8.0,3.5,-6.800000000000011,-0.39999999999997726
2020-02-29,23.7,Rain,22.0,22.0,88.4,20.0,0.0,0.0,noprecip,0.0,10.3,1015.0,5.5,69.9,Cloudy,0.8660254037844387,-0.4999999999999998,27.0,21.0,23.8,28.2,21.0,23.9,18.8,74.2,0.099,4.17,rain,32.0,17.5,1015.2,53.7,9.5,136.0,11.8,Rain,0.7477980904985319,-0.6639262126522416,0.7989999999999999,0.8584015232918917,0.512978386299228,19.0,11.599999999999994,69.9,6.0,2.0,3.4000000000000057,-0.39999999999997726
2020-03-01,24.0,Rain,22.1,22.1,88.4,20.1,0.0,0.0,noprecip,0.0,9.4,1013.0,6.0,90.0,Cloudy,0.8660254037844387,-0.4999999999999998,27.1,21.0,23.7,28.2,21.0,23.9,19.4,77.9,1.0,25.0,rain,26.6,16.6,1012.9,57.7,8.7,108.2,9.3,Rain,0.7965299180241964,-0.6045991148623748,1.6989999999999998,0.8670985522812081,0.4981366284784055,16.0,7.199999999999989,87.4,6.100000000000001,2.0,2.200000000000003,-0.39999999999997726
2020-03-02,23.5,Rain,23.0,23.0,83.2,20.0,0.0,0.0,noprecip,0.0,14.8,1013.0,8.5,89.0,Cloudy,0.90630778703665,-0.42261826174069933,27.2,22.0,24.0,29.1,22.0,24.2,20.6,81.9,0.3,12.5,rain,28.1,20.4,1012.6,73.6,8.0,120.8,10.5,Rain,0.8941542368393682,-0.4477590878387696,1.3989999999999998,0.8755389928586302,0.4831474640149687,21.0,1.5999999999999943,-8.799999999999997,5.199999999999999,3.0,-4.099999999999994,-1.1000000000000227
2020-03-03,22.6,Rain,21.5,21.5,91.2,20.0,0.0,0.0,noprecip,0.0,9.4,1014.0,7.5,57.3,Cloudy,1.0,6.123233995736766e-17,25.5,21.8,23.5,25.5,21.8,23.5,20.5,83.6,0.198,4.17,rain,37.4,20.6,1013.2,81.1,9.3,105.8,9.1,Rain,0.8110638189893269,-0.5849576749872152,1.4979999999999998,0.8837203473619977,0.4680153284438345,45.0,35.80000000000001,-36.60000000000001,3.6999999999999993,1.5,0.0,-0.20000000000004547
2020-03-04,19.1,Rain,23.0,23.0,85.8,20.5,0.0,0.0,noprecip,0.0,9.4,1014.0,10.0,94.0,Cloudy,0.9961946980917455,0.08715574274765814,26.3,20.5,22.6,26.3,20.5,22.6,20.6,89.1,98.181,16.67,rain,34.6,21.3,1013.5,73.2,8.1,64.8,5.6,Rain,0.9205048534524404,-0.3907311284892736,98.679,0.8916401947968874,0.45274469960737107,7.0,28.0,2.700000000000003,5.800000000000001,2.5,-4.900000000000006,-0.7999999999999545
2020-03-05,16.7,Rain,16.5,16.5,85.2,14.0,0.0,0.0,noprecip,0.0,13.0,1020.0,10.0,62.2,Cloudy,0.42261826174069944,0.9063077870366499,23.0,17.0,19.1,23.0,17.0,19.1,16.9,87.2,19.317,16.67,rain,41.8,31.7,1016.7,75.3,9.2,48.9,4.2,Rain,0.6184083953575542,0.7858568931754019,117.696,0.8992961915530253,0.4373400963303323,53.0,13.199999999999989,-32.7,6.0,2.5,2.9000000000000057,-0.2999999999999545
2020-03-06,19.6,Rain,16.0,16.0,87.9,14.0,0.0,0.0,noprecip,0.0,7.6,1017.0,7.5,62.2,Cloudy,0.9396926207859083,0.3420201433256688,18.0,15.0,16.7,18.0,15.0,16.7,13.9,83.9,0.502,8.33,rain,18.4,17.5,1018.6,80.5,9.8,34.2,3.2,Rain,0.600420225325884,0.7996846584870906,118.0,0.9066860720977985,0.4218060770826634,16.0,33.099999999999994,-30.099999999999994,3.0,2.0,1.3000000000000114,-0.8999999999999773
2020-03-07,21.6,Rain,20.0,20.0,82.9,17.0,0.0,0.0,noprecip,0.0,11.2,1013.0,6.0,95.0,Cloudy,0.766044443118978,-0.6427876096865394,23.3,16.0,19.6,23.3,16.0,19.6,16.4,82.7,0.101,4.17,rain,23.8,15.7,1014.5,82.2,6.7,141.6,12.2,Rain,0.9952273999818312,-0.09758289975914933,19.92,0.9138076496466615,0.40614723863057883,8.0,34.400000000000006,11.599999999999994,7.300000000000001,3.0,-4.599999999999994,-0.39999999999997726
2020-03-08,24.5,Rain,21.5,21.5,88.4,19.5,0.0,0.0,noprecip,0.0,14.8,1008.0,4.5,69.9,Cloudy,0.6427876096865395,-0.7660444431189779,24.0,19.0,21.6,24.0,19.0,21.6,18.8,84.4,0.199,8.33,rain,23.8,12.1,1010.9,82.3,5.7,175.2,15.2,Rain,0.882126866017668,-0.4710118812194097,0.802,0.9206588168102428,0.3903682146763026,3.0,21.900000000000006,-24.0,5.0,2.0,2.3000000000000114,-1.8999999999999773
2020-03-09,27.1,Cloudy,24.0,24.0,88.6,22.0,0.0,0.0,noprecip,0.0,6.5,1004.0,5.5,89.0,Cloudy,0.9659258262890683,0.25881904510252074,29.5,21.0,24.5,32.7,21.0,25.2,21.0,82.3,0.099,4.17,rain,21.6,16.6,1005.3,50.4,5.5,230.4,20.0,Rain,0.9631625667976582,-0.2689198206152656,0.399,0.9272375462179537,0.374473674486883,15.0,30.599999999999994,-0.7999999999999972,8.5,2.0,-0.9000000000000057,-0.10000000000002274
2020-03-10,24.3,Rain,24.5,24.5,91.3,23.0,0.0,0.0,noprecip,0.0,13.0,1008.0,3.0,27.5,Cloudy,0.9396926207859083,0.3420201433256688,33.8,22.5,27.1,35.1,22.5,28.2,21.4,73.7,0.0,0.0,noprecip,26.6,12.1,1004.2,29.0,5.7,256.1,22.1,Cloudy,0.943222657947601,0.3321611318837034,0.29800000000000004,0.9335418911179212,0.35846832151248087,66.0,0.5999999999999943,27.5,11.299999999999997,1.5,2.700000000000003,0.8999999999999773
2020-03-11,22.4,Cloudy,22.0,22.0,71.0,16.5,0.0,0.0,noprecip,0.0,8.5,1015.0,9.5,37.4,Cloudy,0.9961946980917455,-0.08715574274765824,26.4,22.5,24.3,26.4,22.5,24.3,16.8,65.0,1.4,16.67,rain,31.0,25.0,1012.4,80.5,8.5,65.3,5.7,Rain,0.6129070536529764,0.7901550123756904,1.4989999999999999,0.9395699859530622,0.342356891994542,112.0,57.19999999999999,-62.6,3.8999999999999986,5.5,16.6,-0.2999999999999545
2020-03-12,22.6,Rain,20.0,20.0,94.0,19.0,0.0,0.0,noprecip,0.0,7.6,1013.0,2.5,100.0,Cloudy,0.9659258262890683,-0.25881904510252085,24.1,21.0,22.4,24.1,21.0,22.4,16.4,69.3,0.0,0.0,noprecip,14.0,16.6,1014.3,75.1,8.6,70.6,6.1,Cloudy,0.8729220772698095,-0.48785965913873286,1.4,0.945320046913132,0.3261441535642696,37.0,14.199999999999989,5.099999999999994,3.1000000000000014,1.0,17.5,-0.7999999999999545
2020-03-13,24.8,Rain,23.0,23.0,94.1,22.0,0.0,0.0,noprecip,0.0,9.4,1012.0,3.0,89.0,Cloudy,0.8660254037844387,-0.4999999999999998,25.1,20.0,22.6,25.1,20.0,22.6,19.6,84.0,0.099,4.17,rain,24.8,13.0,1011.8,86.6,5.4,158.8,13.7,Rain,0.9348256763960145,-0.35510696240813683,1.4989999999999999,0.9507903724625832,0.3098349038318025,18.0,9.199999999999989,-2.5999999999999943,5.100000000000001,1.0,9.099999999999994,0.0
2020-03-14,22.5,Rain,25.0,25.0,83.5,22.0,0.0,0.0,noprecip,0.0,3.6,1015.0,7.0,89.0,Cloudy,-0.6427876096865393,-0.766044443118978,28.0,22.7,24.8,30.9,22.7,25.4,22.1,85.6,0.201,8.33,rain,25.2,16.6,1012.6,80.0,5.1,143.7,12.4,Rain,0.9999984769132877,-0.001745328365898139,0.30000000000000004,0.9559793438440766,0.2934339689665273,130.0,129.89999999999998,-4.900000000000006,5.300000000000001,3.0,-3.4000000000000057,-0.20000000000004547
2020-03-15,20.1,Rain,21.0,21.0,75.5,16.5,0.1,0.0,rain,0.0,4.5,1019.0,9.0,100.0,Rain,0.9659258262890683,0.25881904510252074,25.0,21.0,22.5,25.0,21.0,22.5,17.8,75.1,0.51,8.33,rain,27.0,18.4,1016.8,92.8,9.1,48.0,4.1,Rain,0.6454576877239505,0.7637960286346422,0.81,0.9608854255574977,0.27694620226893646,25.0,34.80000000000001,0.0,4.0,4.5,7.5,-0.7000000000000455
2020-03-16,20.3,Rain,19.0,19.0,88.2,17.0,0.0,0.0,noprecip,0.0,7.6,1016.0,3.5,69.9,Cloudy,0.9396926207859083,0.3420201433256688,21.5,19.0,20.1,21.5,19.0,20.1,16.4,79.3,0.8,25.0,rain,15.5,10.3,1017.4,90.0,7.4,53.7,4.7,Rain,0.8141155183563191,0.5807029557109399,1.5110000000000001,0.9655071658143364,0.2603764827344581,80.0,15.5,-30.099999999999994,2.5,2.0,2.799999999999997,-1.1000000000000227
2020-03-17,21.7,Rain,21.0,21.0,94.0,20.0,0.0,0.0,noprecip,0.0,5.4,1015.0,1.5,74.8,Cloudy,0.766044443118978,0.6427876096865394,21.8,19.0,20.3,21.8,19.0,20.3,19.0,92.4,0.199,12.5,rain,23.0,9.4,1015.4,86.0,2.6,100.2,8.5,Rain,0.9466492601156964,0.32226569523051113,1.5090000000000001,0.969843196967294,0.24372971360968387,84.0,21.19999999999999,-25.200000000000003,2.8000000000000007,1.0,0.0,-1.6000000000000227
2020-03-18,18.8,Rain,19.5,19.5,94.0,18.5,0.0,0.0,noprecip,0.0,20.4,1015.0,8.5,94.0,Cloudy,0.6427876096865393,0.766044443118978,23.5,20.0,21.7,23.5,20.0,21.7,20.7,93.8,3.063,12.5,rain,31.0,19.4,1014.9,90.9,3.2,99.9,8.6,Rain,0.8771461637055887,0.4802234974431889,4.062,0.9738922359149924,0.22701082094141847,41.0,21.30000000000001,-0.9000000000000057,3.5,1.0,-3.0,-0.5
2020-03-19,19.5,Rain,18.5,18.5,93.9,17.5,0.0,0.0,noprecip,0.0,6.5,1013.0,5.5,62.2,Cloudy,0.42261826174069944,0.9063077870366499,19.9,18.0,18.8,19.9,18.0,18.8,17.5,92.7,11.892,8.33,rain,26.6,20.4,1013.4,78.0,7.0,38.5,3.2,Rain,0.6626200482157375,0.7489557207890022,15.154,0.9776530844816641,0.2102247521189836,5.0,16.5,-37.8,1.8999999999999986,1.0,-0.19999999999998863,-0.39999999999997726
2020-03-20,21.9,Rain,19.5,19.5,91.0,18.0,0.0,0.0,noprecip,0.0,2.7,1015.0,7.5,57.3,Cloudy,-2.4492935982947064e-16,1.0,21.5,18.0,19.5,21.5,18.0,19.5,17.0,85.7,1.745,8.33,rain,23.0,15.7,1014.0,84.6,8.2,46.0,4.0,Rain,-0.026176948307873545,0.9996573249755573,16.7,0.981124629771712,0.19337647441020586,88.0,1.5,-40.5,3.5,1.5,0.5,-1.8999999999999773
2020-03-21,23.9,Rain,21.0,21.0,94.0,20.0,0.0,0.0,noprecip,0.0,7.4,1013.0,3.5,89.0,Cloudy,0.9396926207859084,-0.3420201433256687,25.0,19.0,21.9,25.0,19.0,21.9,17.9,79.1,0.2,8.33,rain,20.5,18.4,1013.2,80.5,8.7,103.8,8.9,Rain,0.996917333733128,-0.07845909572784487,13.837,0.984305844499033,0.17647097349152166,70.0,15.5,-0.9000000000000057,6.0,1.0,7.700000000000003,-1.8999999999999773
2020-03-22,25.3,Rain,24.0,24.0,88.6,22.0,0.0,0.0,noprecip,0.0,10.3,1012.0,4.5,69.9,Cloudy,0.9659258262890683,-0.25881904510252085,27.2,21.0,23.9,29.4,21.0,24.2,21.0,84.1,0.004,8.33,rain,27.4,17.5,1011.8,74.0,6.2,134.8,11.5,Rain,0.777145961456971,-0.6293203910498373,1.949,0.9871957872910085,0.15951325197263655,31.0,24.0,-5.5,6.199999999999999,2.0,0.7999999999999972,-0.7000000000000455
2020-03-23,24.7,Rain,24.0,24.0,88.6,22.0,0.0,0.0,noprecip,0.0,14.7,1012.0,7.5,40.1,Cloudy,0.766044443118978,-0.6427876096865394,28.5,23.6,25.3,31.9,23.6,26.0,22.7,85.5,2.977,12.5,rain,24.8,19.4,1011.7,80.3,6.8,140.4,12.1,Rain,0.7738402097265062,-0.63338087262755,3.181,0.9897936029670716,0.14250832791617088,15.0,0.6999999999999886,-57.699999999999996,4.899999999999999,2.0,-1.4000000000000057,-0.8999999999999773
2020-03-24,25.6,Rain,23.0,23.0,94.1,22.0,0.0,0.0,noprecip,0.0,6.5,1013.0,4.0,50.0,Cloudy,0.9396926207859084,-0.3420201433256687,27.5,23.0,24.7,30.0,23.0,25.0,22.2,86.6,2.078,8.33,rain,29.5,14.7,1012.3,63.8,6.5,123.0,10.6,Rain,0.8433914458128858,-0.5372996083468236,5.058999999999999,0.992098522791769,0.12546123335273648,28.0,12.5,-38.8,4.5,1.0,4.599999999999994,-0.39999999999997726
2020-03-25,25.7,Rain,24.0,24.0,88.6,22.0,0.0,0.0,noprecip,0.0,10.3,1011.0,8.0,57.3,Cloudy,0.7071067811865476,-0.7071067811865475,29.0,22.5,25.6,31.0,22.5,26.2,21.2,78.4,0.396,4.17,rain,34.9,22.3,1011.6,50.6,8.2,186.7,16.1,Rain,0.7569950556517564,-0.6534206039901055,5.451,0.9941098647022418,0.10837701279187609,41.0,4.199999999999989,-20.0,6.5,2.0,0.3999999999999915,-0.8999999999999773
2020-03-26,26.4,Rain,25.0,25.0,83.5,22.0,0.0,0.0,noprecip,0.0,16.6,1010.0,10.0,57.3,Cloudy,0.6427876096865395,-0.7660444431189779,28.2,24.0,25.7,30.9,24.0,26.4,22.0,81.0,7.0,54.17,rain,40.7,25.9,1009.7,62.0,9.2,158.8,13.8,Rain,0.5606389945632417,-0.8280603346224944,9.474,0.9958270335100595,0.09126072172931188,19.0,5.900000000000006,-28.0,4.199999999999999,3.0,-5.400000000000006,-0.20000000000004547
2020-03-27,26.8,Rain,25.5,25.5,86.1,23.0,0.0,0.0,noprecip,0.0,16.6,1009.0,10.0,69.9,Cloudy,0.766044443118978,-0.6427876096865394,29.2,24.0,26.4,33.4,24.0,27.6,22.7,80.2,0.989,4.17,rain,31.7,23.2,1008.9,75.6,10.0,194.8,16.9,Rain,0.6586894601186803,-0.7524149088957245,8.385,0.9972495210773451,0.07411742515094437,8.0,8.800000000000011,-28.89999999999999,5.199999999999999,2.5,1.2999999999999972,-1.2000000000000455
2020-03-28,25.9,Rain,26.0,26.0,83.6,23.0,0.0,0.0,noprecip,0.0,11.2,1010.0,9.5,74.8,Cloudy,0.9961946980917455,-0.08715574274765824,29.4,25.0,26.8,33.3,25.0,28.2,23.1,80.9,0.2,8.33,rain,24.1,18.4,1008.6,74.5,9.5,206.7,17.8,Rain,0.8367643134589615,-0.5475632234925505,8.188999999999998,0.998376906467142,0.056952196034039754,18.0,28.19999999999999,-12.100000000000009,4.399999999999999,3.0,-2.0,-0.10000000000002274
2020-03-29,24.7,Rain,24.0,24.0,80.8,20.5,0.0,0.0,noprecip,0.0,18.4,1010.0,8.0,69.9,Cloudy,0.766044443118978,-0.6427876096865394,28.5,24.0,25.9,31.1,24.0,26.5,22.5,81.8,4.6,45.83,rain,38.5,22.3,1009.8,79.3,8.4,46.7,3.9,Rain,0.8309844692743282,-0.5562956155003048,5.788999999999999,0.9992088560679753,0.03977011384605572,32.0,6.199999999999989,-27.89999999999999,4.5,3.5,-4.6000000000000085,0.0
2020-03-30,20.8,Rain,25.0,25.0,88.7,23.0,0.0,0.0,noprecip,0.0,12.1,1008.0,10.0,100.0,Cloudy,0.9659258262890683,-0.25881904510252085,28.0,22.0,24.7,31.8,22.0,25.2,22.4,86.8,0.002,4.17,rain,31.0,25.9,1008.0,87.1,7.8,95.4,8.2,Rain,0.7975839288252284,-0.6032079877452825,4.801999999999999,0.9997451236925734,0.022576263041545485,10.0,22.099999999999994,5.099999999999994,6.0,2.0,0.7999999999999972,-0.10000000000002274
2020-03-31,18.5,Rain,18.0,18.0,93.9,17.0,0.0,0.0,noprecip,0.0,12.1,1010.0,4.5,74.8,Cloudy,0.766044443118978,0.6427876096865394,25.4,17.0,20.8,25.4,17.0,20.8,18.5,86.9,0.001,4.17,rain,32.8,26.8,1009.1,88.0,8.2,63.1,5.4,Rain,0.8933713883278376,0.4493189986158965,4.602999999999999,0.9999855506507186,0.005375731557583884,33.0,13.300000000000011,-20.10000000000001,8.399999999999999,1.0,0.0,-0.39999999999997726
2020-04-01,19.3,Rain,19.0,19.0,72.8,14.0,0.0,0.0,noprecip,0.0,8.5,1013.0,10.0,100.0,Cloudy,0.49999999999999994,0.8660254037844387,19.5,17.5,18.5,19.5,17.5,18.5,15.7,84.0,0.793,4.17,rain,25.2,19.4,1012.2,87.9,8.6,63.2,5.4,Rain,0.5015107371594574,0.8651514205697044,0.7959999999999992,0.9999300657962057,-0.011826390691832589,33.0,0.09999999999999432,0.0,2.0,5.0,-1.5,-1.1000000000000227
2020-04-02,19.8,Rain,19.0,19.0,88.2,17.0,0.0,0.0,noprecip,0.0,6.5,1013.0,4.5,69.9,Cloudy,0.49999999999999994,0.8660254037844387,21.7,17.0,19.3,21.7,17.0,19.3,15.9,80.7,0.001,4.17,rain,18.0,13.0,1012.9,84.0,9.2,82.1,7.0,Rain,0.5358267949789965,0.8443279255020152,0.7949999999999992,0.9995786855478958,-0.029025013321975237,19.0,2.4000000000000057,-27.89999999999999,4.699999999999999,2.0,-4.599999999999994,-0.39999999999997726
2020-04-03,21.1,Rain,21.0,21.0,94.0,20.0,0.0,0.0,noprecip,0.0,4.7,1013.0,5.0,89.0,Cloudy,1.0,6.123233995736766e-17,21.1,18.0,19.8,21.1,18.0,19.8,18.5,92.2,0.796,12.5,rain,14.8,8.5,1012.9,84.8,5.3,56.2,4.9,Rain,0.6768759696826607,0.7360970871197343,1.5899999999999992,0.9989315138848577,-0.046215046983708354,20.0,47.400000000000006,-8.799999999999997,3.1000000000000014,1.0,0.0,-0.39999999999997726
2020-04-04,19.2,Rain,20.0,20.0,88.3,18.0,0.0,0.0,noprecip,0.0,16.5,1014.0,10.0,62.2,Cloudy,0.766044443118978,0.6427876096865394,22.7,20.0,21.1,22.7,20.0,21.1,20.1,93.9,1.401,8.33,rain,24.1,19.4,1013.2,85.4,4.2,74.7,6.4,Rain,0.6896195437356698,0.7241718614374675,2.197999999999999,0.9979887423155984,-0.06339140486951038,71.0,6.400000000000006,-36.599999999999994,2.6999999999999993,2.0,-6.400000000000006,-0.6000000000000227
2020-04-05,18.2,Rain,18.0,18.0,82.6,15.0,0.0,0.0,noprecip,0.0,13.9,1019.0,10.0,57.3,Cloudy,0.25881904510252074,0.9659258262890683,21.0,17.9,19.2,21.0,17.9,19.2,16.8,86.0,2.406,12.5,rain,27.4,20.5,1016.3,80.3,9.0,47.4,4.0,Rain,0.4954586684324075,0.8686315144381913,4.603,0.9967506498213929,-0.08054900421874167,8.0,14.699999999999989,-34.0,3.1000000000000014,3.0,-6.6000000000000085,-0.10000000000002274
2020-04-06,17.4,Rain,16.0,16.0,87.9,14.0,0.0,0.0,noprecip,0.0,8.5,1020.0,5.5,62.2,Cloudy,-0.2588190451025207,0.9659258262890683,19.4,16.0,18.2,19.4,16.0,18.2,13.5,74.4,0.409,8.33,rain,23.4,16.6,1018.5,88.3,10.0,54.9,4.6,Rain,0.15643446504023087,0.9876883405951378,4.215999999999999,0.9952176027737294,-0.09768276782171598,12.0,24.0,-30.099999999999994,3.3999999999999986,2.0,16.400000000000006,0.6000000000000227
2020-04-07,19.5,Rain,18.0,18.0,82.6,15.0,0.0,0.0,noprecip,0.0,4.5,1016.0,9.5,100.0,Cloudy,0.9063077870366499,0.42261826174069944,19.9,16.0,17.4,19.9,16.0,17.4,14.9,85.2,1.397,8.33,rain,22.7,10.3,1016.7,81.9,9.0,96.6,8.4,Rain,0.0558215049931638,0.998440764181981,4.212,0.9933900548258936,-0.11478762552212701,83.0,61.80000000000001,0.0,3.8999999999999986,3.0,1.1999999999999886,-0.6000000000000227
2020-04-08,20.3,Rain,20.0,20.0,77.8,16.0,0.0,0.0,noprecip,0.0,4.5,1016.0,6.0,37.4,Cloudy,0.49999999999999994,-0.8660254037844387,23.0,17.0,19.5,23.0,17.0,19.5,15.6,78.8,0.606,8.33,rain,21.6,11.2,1015.6,65.9,8.6,127.4,11.1,Rain,0.13225639025712244,0.9912155402515417,2.4119999999999995,0.9912685467787256,-0.13185851571739118,126.0,142.39999999999998,-56.50000000000001,6.0,4.0,-11.700000000000003,0.0
2020-04-09,22.6,Cloudy,20.0,20.0,94.0,19.0,0.0,0.0,noprecip,0.0,3.6,1017.0,4.0,25.0,Cloudy,-0.17364817766693127,0.9848077530122079,23.0,18.0,20.3,23.0,18.0,20.3,17.6,84.8,4.063,4.17,rain,15.5,9.4,1016.0,60.7,5.5,127.7,10.9,Rain,-0.9971851335251157,0.0749787268263273,6.065999999999999,0.9888537064205885,-0.1488903868564548,30.0,75.69999999999999,-54.900000000000006,5.0,1.0,2.4000000000000057,-1.0
2020-04-10,23.9,Rain,22.0,22.0,78.1,18.0,0.0,0.0,noprecip,0.0,7.6,1016.0,6.5,30.0,Cloudy,0.49999999999999994,-0.8660254037844387,26.0,20.0,22.6,26.0,20.0,22.6,18.6,78.7,0.0,0.0,noprecip,23.0,13.0,1016.4,51.6,5.8,146.3,12.5,Cloudy,-0.46174861323503374,-0.8870108331782218,4.669,0.986146248341595,-0.16587819893463143,50.0,57.5,-44.400000000000006,6.0,4.0,-3.1000000000000085,-1.0
2020-04-11,25.3,Rain,23.0,23.0,88.5,21.0,0.0,0.0,noprecip,0.0,4.7,1015.0,6.0,50.0,Cloudy,0.17364817766693028,-0.984807753012208,28.3,21.0,23.9,30.9,21.0,24.1,20.0,79.2,0.1,4.17,rain,28.1,15.9,1014.7,73.9,6.7,160.6,13.9,Rain,0.9939609554551797,-0.10973431109104502,4.162999999999999,0.9831469737221499,-0.1828169249850199,39.0,73.69999999999999,-33.400000000000006,7.300000000000001,2.0,-0.29999999999999716,-0.7000000000000455
2020-04-12,20.3,Rain,24.1,24.1,88.6,22.1,0.0,0.0,noprecip,0.0,3.6,1015.0,5.0,0.0,Clear,0.984807753012208,-0.1736481776669303,29.0,22.0,25.3,32.0,22.0,26.2,21.9,81.8,1.9,12.5,rain,27.4,13.9,1013.3,65.0,5.8,161.1,14.0,Rain,0.9711342799096361,-0.23853345757858072,2.0,0.9798567700958665,-0.1997015525660636,15.0,3.8000000000000114,-93.7,7.0,2.0,0.6999999999999886,0.10000000000002274
2020-04-13,16.6,Rain,18.0,18.0,88.1,16.0,0.0,0.0,noprecip,0.0,4.5,1020.0,8.0,0.0,Clear,-0.8660254037844386,0.5000000000000001,24.1,18.0,20.3,24.1,18.0,20.3,16.6,80.1,25.821,12.5,rain,43.9,25.9,1018.4,60.0,9.0,146.0,12.7,Rain,0.33545156975025503,0.9420574527872967,27.821,0.9762766110869321,-0.21652708524481437,49.0,79.60000000000002,-79.9,6.100000000000001,2.0,-2.8000000000000114,-0.7999999999999545
2020-04-14,19.2,Cloudy,15.0,15.0,85.0,12.5,0.0,0.0,noprecip,0.0,3.6,1019.0,6.5,0.0,Clear,-0.9396926207859082,-0.3420201433256694,18.1,15.0,16.6,18.1,15.0,16.6,13.4,82.2,7.028,12.5,rain,30.6,15.7,1020.9,70.3,9.7,181.8,15.8,Rain,-0.7241718614374673,0.6896195437356701,34.749,0.9724075561219968,-0.23328854407545518,38.0,63.60000000000002,-88.8,3.1000000000000014,2.5,0.7000000000000028,-2.7000000000000455
